Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,Professional Investor Only,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
STMM,F25S,888 HOLDINGS PLC,GI000A0F6407,B0L4LM9,DE,SHRS,GBX,TP_16,TM_46,GB,888,888 HLDGS,ORD 0.5P,N,2000.0,5.0,15.0,1086537.0,8990989.0,22/06/2020
STMM,F25S,XP POWER LD,SG9999003735,B1RMWL0,IE,SHRS,GBX,TP_16,TM_45,JE,XPP,XP POWER,ORD 1P (DI),N,300.0,5.0,15.0,222275.0,2335314.0,23/03/2020
STMM,F25S,CHEMRING GROUP PLC,GB00B45C9X44,B45C9X4,DE,SHRS,GBX,TP_16,TM_45,GB,CHG,CHEMRING GRP.,ORD 1P,N,7500.0,5.0,15.0,329157.0,3124949.0,23/03/2020
STMM,F25S,FDM GROUP (HOLDINGS) PLC,GB00BLWDVP51,BLWDVP5,DE,SHRS,GBX,TP_16,TM_45,GB,FDM,FDM GROUP HLDG,ORD 1P,N,2000.0,5.0,15.0,111744.0,2938967.0,19/03/2020
STMM,F25S,TUI AG,DE000TUAG000,B11LJN4,DE,SHRS,GBX,TP_16,TM_47,GB,TUI,TUI AG,ORD REG SHS NPV (DI),N,10000.0,5.0,15.0,55546580.0,32150690.0,23/03/2020
STMM,F25S,BIFFA PLC,GB00BD8DR117,BD8DR11,DE,SHRS,GBX,TP_16,TM_46,GB,BIFF,BIFFA,ORD GBP0.01,N,7500.0,5.0,15.0,966837.0,5613017.0,23/03/2020
STMM,F25S,ENERGEAN PLC,GB00BG12Y042,BG12Y04,DE,SHRS,GBX,TP_16,TM_46,GB,ENOG,ENERGEAN,ORD 1P,N,2000.0,5.0,15.0,373961.0,4347288.0,18/12/2020
STMM,F25S,BAILLIE GIFFORD US GROWTH TRUST PLC,GB00BDFGHW41,BDFGHW4,DE,SHRS,GBX,TP_16,TM_45,GB,USA,BAILLIE GIFFORD,ORD GBP0.01,N,7500.0,5.0,15.0,27567.0,4911092.0,21/09/2020
STMM,F25S,HIPGNOSIS SONGS FUND LD,GG00BFYT9H72,BFYT9H7,IE,SHRS,GBX,TP_16,TM_45,GG,SONG,HIPGNOSIS SONG.,ORD NPV,N,15000.0,5.0,15.0,51428.0,3364714.0,23/03/2020
STMM,F25S,SDCL ENERGY EFFICIENCY INCOME TRUST,GB00BGHVZM47,BGHVZM4,DE,SHRS,GBX,TP_16,TM_45,GB,SEIT,SDCL ENERGY EF.,ORD GBP0.01,N,15000.0,5.0,15.0,81286.0,1849047.0,22/09/2021
STMM,F25S,WITAN INV TST PLC,GB00BJTRSD38,BJTRSD3,DE,SHRS,GBX,TP_16,TM_45,GB,WTAN,WITAN INV TST,ORD 5P,N,10000.0,5.0,15.0,24804.0,3479958.0,19/03/2020
STMM,F25T,DISCOVERIE GROUP PLC,GB0000055888,0005588,DE,SHRS,GBX,TP_14,TM_45,GB,DSCV,DISCOVERIE GRP.,ORD 5P,N,1500.0,3.0,10.0,1024440.0,2028723.0,10/08/2021
STMM,F25T,TULLOW OIL PLC,GB0001500809,0150080,DE,SHRS,GBX,TP_14,TM_46,GB,TLW,TULLOW OIL,ORD 10P,N,20000.0,3.0,10.0,285544.0,8621241.0,21/03/2022
STMM,F25T,CAPITAL GEARING TRUST PLC,GB0001738615,0173861,DE,SHRS,GBX,TP_14,TM_45,GB,CGT,CAPITAL GEARING,ORD 25P,N,200.0,3.0,10.0,6422696.0,2906129.0,20/12/2021
STMM,F25T,ELEMENTIS PLC,GB0002418548,0241854,DE,SHRS,GBX,TP_14,TM_46,GB,ELM,ELEMENTIS,ORD 5P,N,15000.0,3.0,10.0,411125.0,3058218.0,21/12/2020
STMM,F25T,ICG ENTERPRISE TRUST PLC,GB0003292009,0329200,DE,SHRS,GBX,TP_14,TM_45,GB,ICGT,ICG ENT TRST,ORD 10P,N,1000.0,3.0,10.0,5481.0,1266830.0,31/10/2019
STMM,F25T,MITIE GROUP PLC,GB0004657408,0465740,DE,SHRS,GBX,TP_14,TM_45,GB,MTO,MITIE GRP.,ORD 2.5P,N,30000.0,3.0,10.0,451944.0,3145175.0,01/04/2021
STMM,F25T,SPIRENT COMMUNICATIONS PLC,GB0004726096,0472609,DE,SHRS,GBX,TP_14,TM_46,GB,SPT,SPIRENT,ORD 3 1/3P,N,10000.0,3.0,10.0,590866.0,6829635.0,06/09/2018
STMM,F25T,BLACKROCK WORLD MINING TRUST PLC,GB0005774855,0577485,DE,SHRS,GBX,TP_14,TM_45,GB,BRWM,BLACKROCK WLD,ORD 5P,N,3000.0,3.0,10.0,31356.0,5327636.0,06/12/2019
STMM,F25T,MURRAY INCOME TRUST PLC,GB0006111123,0611112,DE,SHRS,GBX,TP_14,TM_45,GB,MUT,MURRAY INC.TST.,ORD 25P,N,1500.0,3.0,10.0,8800.0,1979321.0,20/11/2020
STMM,F25T,BLACKROCK SMALLER COMPANIES TST PLC,GB0006436108,0643610,DE,SHRS,GBX,TP_14,TM_45,GB,BRSC,BLACKROCK SML,ORD 25P,N,750.0,3.0,10.0,11444.0,1685987.0,08/08/2018
STMM,F25T,4IMPRINT GROUP PLC,GB0006640972,0664097,DE,SHRS,GBX,TP_14,TM_45,GB,FOUR,4IMPRINT GRP.,ORD 38 6/13P,N,500.0,3.0,10.0,105144.0,1629227.0,24/06/2019
STMM,F25T,OXFORD INSTRUMENTS PLC,GB0006650450,0665045,DE,SHRS,GBX,TP_14,TM_45,GB,OXIG,OXFORD INSTRMNT,ORD 5P,N,1000.0,3.0,10.0,498008.0,3104233.0,01/07/2019
STMM,F25T,LIONTRUST ASSET MANAGEMENT PLC,GB0007388407,0738840,DE,SHRS,GBX,TP_14,TM_45,GB,LIO,LIONTRUST A.M.,ORD 1P,N,1500.0,3.0,10.0,393302.0,5064703.0,22/06/2020
STMM,F25T,SCOTTISH AMERICAN INV CO PLC,GB0007873697,0787369,DE,SHRS,GBX,TP_14,TM_45,GB,SAIN,SCOT.AMER.INV.,ORD 25P,N,3000.0,3.0,10.0,6650.0,1495093.0,22/06/2020
STMM,F25T,MORGAN SINDALL GROUP PLC,GB0008085614,0808561,DE,SHRS,GBX,TP_14,TM_45,GB,MGNS,MORGN SINDL GRP,ORD 5P,N,1000.0,3.0,10.0,206647.0,3949890.0,27/02/2020
STMM,F25T,BLACKROCK THROGMORTON TRUST PLC,GB0008910555,0891055,DE,SHRS,GBX,TP_14,TM_45,GB,THRG,BR.THROG.TRUST,ORD 5P,N,1500.0,3.0,10.0,32901.0,2880208.0,20/09/2021
STMM,F25T,HENDERSON SMALLER COS INV TST PLC,GB0009065060,0906506,DE,SHRS,GBX,TP_14,TM_45,GB,HSL,HEND.SMALL COS.,ORD 25P,N,1000.0,3.0,10.0,13953.0,1657114.0,07/10/2019
STMM,F25T,ABRDN PRIVATE EQUITY OPP TRUST PLC,GB0030474687,3047468,DE,SHRS,GBX,TP_14,TM_44,GB,APEO,ABRDN PVT EQUIT,ORD 0.2P,N,1500.0,3.0,10.0,770.0,704859.0,05/04/2022
STMM,F25T,LAW DEBENTURE CORPORATION PLC,GB0031429219,3142921,DE,SHRS,GBX,TP_14,TM_45,GB,LWDB,LAW.DEB.CORP,ORD 5P,N,2000.0,3.0,10.0,9218.0,1770151.0,01/04/2019
STMM,F25T,RUFFER INVESTMENT COMPANY LD,GB00B018CS46,B018CS4,DE,SHRS,GBX,TP_14,TM_45,GB,RICA,RUFFER INV. CO.,RED PTG PREF SHS 0.01P,N,5000.0,3.0,10.0,0.0,2082385.0,21/03/2022
STMM,F25T,NCC GROUP PLC,GB00B01QGK86,B01QGK8,DE,SHRS,GBX,TP_14,TM_45,GB,NCC,NCC GRP,ORD 1P,N,10000.0,3.0,10.0,247578.0,2767118.0,15/03/2021
STMM,F25T,SCHRODER ORIENTAL INCOME FUND LD,GB00B0CRWN59,B0CRWN5,DE,SHRS,GBX,TP_14,TM_45,GB,SOI,SCHRODER ORIENT,ORD 1P,N,5000.0,3.0,10.0,8824.0,1547226.0,17/09/2019
STMM,F25T,INVESTEC PLC,GB00B17BBQ50,B17BBQ5,DE,SHRS,GBX,TP_14,TM_47,GB,INVP,INVESTEC,ORD GBP0.0002,N,3000.0,3.0,10.0,590497.0,8704130.0,16/03/2020
STMM,F25T,HILTON FOOD GROUP PLC,GB00B1V9NW54,B1V9NW5,DE,SHRS,GBX,TP_14,TM_45,GB,HFG,HILTON FOOD,ORD 10P,N,2000.0,3.0,10.0,431327.0,2553809.0,29/06/2018
STMM,F25T,BH MACRO LD,GG00B1NP5142,B1NP514,IE,SHRS,GBX,TP_14,TM_45,GG,BHMG,BH MACRO GBP,ORD NPV (GBP),N,300.0,3.0,10.0,23917.0,2294772.0,21/09/2021
STMM,F25T,TYMAN PLC,GB00B29H4253,B29H425,DE,SHRS,GBX,TP_14,TM_45,GB,TYMN,TYMAN,ORD 5P,N,7500.0,3.0,10.0,485992.0,4289033.0,28/05/2021
STMM,F25T,REDDE NORTHGATE PLC,GB00B41H7391,B41H739,DE,SHRS,GBX,TP_14,TM_45,GB,REDD,REDDE NORTHGATE,ORD 50P,N,5000.0,3.0,10.0,756484.0,4361361.0,14/04/2021
STMM,F25T,EASYJET PLC,GB00B7KR2P84,B7KR2P8,DE,SHRS,GBX,TP_14,TM_47,GB,EZJ,EASYJET,ORD 27 2/7P,N,3000.0,3.0,10.0,23257961.0,84715183.0,22/06/2020
STMM,F25T,PREMIER FOODS PLC,GB00B7N0K053,B7N0K05,DE,SHRS,GBX,TP_14,TM_45,GB,PFD,PREM FOODS,ORD 10P,N,20000.0,3.0,10.0,878537.0,4254636.0,21/09/2020
STMM,F25T,PLUS500 LTD,IL0011284465,BBT3PS9,DE,SHRS,GBX,TP_14,TM_46,GB,PLUS,PLUS500,ORD ILS0.01 (DI),N,1500.0,3.0,10.0,1476794.0,11238396.0,24/09/2018
STMM,F25T,PETS AT HOME GROUP PLC,GB00BJ62K685,BJ62K68,DE,SHRS,GBX,TP_14,TM_46,GB,PETS,PETS AT HOME,ORD 1P,N,5000.0,3.0,10.0,2564725.0,10972058.0,18/03/2019
STMM,F25T,CLIPPER LOGISTICS PLC,GB00BMMV6B79,BMMV6B7,DE,SHRS,GBX,TP_14,TM_45,GB,CLG,CLIPPER,ORD 0.05P,N,3000.0,3.0,10.0,326180.0,3438259.0,21/03/2022
STMM,F25T,VOLUTION GROUP PLC,GB00BN3ZZ526,BN3ZZ52,DE,SHRS,GBX,TP_14,TM_45,GB,FAN,VOLUTION,ORD GBP0.01,N,5000.0,3.0,10.0,2184192.0,4323042.0,28/05/2021
STMM,F25T,JPMORGAN EURO DISCOVERY TRUST PLC,GB00BMTS0Z37,BMTS0Z3,DE,SHRS,GBX,TP_14,TM_45,GB,JEDT,JPMORG.EUR,ORD 5P,N,1500.0,3.0,10.0,16158.0,1044579.0,17/06/2021
STMM,F25T,APAX GLOBAL ALPHA LIMITED,GG00BWWYMV85,BWWYMV8,IE,SHRS,GBX,TP_14,TM_45,GG,APAX,APAX GLB,ORD NPV,N,10000.0,3.0,10.0,20390.0,2106084.0,24/12/2018
STMM,F25T,PURETECH HEALTH PLC,GB00BY2Z0H74,BY2Z0H7,DE,SHRS,GBX,TP_14,TM_45,GB,PRTC,PURETECH,ORD 1P,N,5000.0,3.0,10.0,76155.0,1719898.0,19/08/2019
STMM,F25T,FIDELITY SPECIAL VALUES PLC,GB00BWXC7Y93,BWXC7Y9,DE,SHRS,GBX,TP_14,TM_45,GB,FSV,FID.SP.VAL.,ORD 5P,N,5000.0,3.0,10.0,6469.0,2023957.0,30/05/2018
STMM,F25T,KAINOS GROUP PLC,GB00BZ0D6727,BZ0D672,DE,SHRS,GBX,TP_14,TM_46,GB,KNOS,KAINOS GROUP,ORD 0.5P,N,1500.0,3.0,10.0,624798.0,6880641.0,24/06/2019
STMM,F25T,PRIMARY HEALTH PROPERTIES PLC,GB00BYRJ5J14,BYRJ5J1,DE,SHRS,GBX,TP_14,TM_46,GB,PHP,PRIMARY HEALTH,ORD 12.5P,N,15000.0,3.0,10.0,13460719.0,11915351.0,11/06/2018
STMM,F25T,CMC MARKETS PLC,GB00B14SKR37,B14SKR3,DE,SHRS,GBX,TP_14,TM_45,GB,CMCX,CMC MKTS,ORD 25P,N,7500.0,3.0,10.0,215083.0,3219850.0,21/09/2020
STMM,F25T,VINACAPITAL VIETNAM OPP. FUND  LD,GG00BYXVT888,BYXVT88,IE,SHRS,GBX,TP_14,TM_45,GG,VOF,VINACAP VIET OP,ORD $0.01,N,5000.0,3.0,10.0,19382.0,1883728.0,05/03/2018
STMM,F25T,URBAN LOGISTICS REIT PLC,GB00BYV8MN78,BYV8MN7,DE,SHRS,GBX,TP_14,TM_44,GB,SHED,URBAN LO,ORD 1P,N,10000.0,3.0,10.0,46435.0,28262478.0,21/03/2022
STMM,F25T,MOLTEN VENTURES PLC,GB00BY7QYJ50,BY7QYJ5,DE,SHRS,GBX,TP_14,TM_46,GB,GROW,MOLTEN VENTURES,ORD GBP0.01,N,3000.0,3.0,10.0,788015.0,16418805.0,10/11/2021
STMM,F25T,BELLEVUE HEALTHCARE TRUST PLC,GB00BZCNLL95,BZCNLL9,DE,SHRS,GBX,TP_14,TM_45,GB,BBH,BELLEVUE HEALTH,RED ORD 1P,N,10000.0,3.0,10.0,28904.0,3111645.0,08/03/2022
STMM,F25T,FUTURE PLC,GB00BYZN9041,BYZN904,DE,SHRS,GBX,TP_14,TM_46,GB,FUTR,FUTURE,ORD 15P,N,750.0,3.0,10.0,2649780.0,19549634.0,24/06/2019
STMM,F25T,DIVERSIFIED ENERGY COMPANY PLC,GB00BYX7JT74,BYX7JT7,DE,SHRS,GBX,TP_14,TM_46,GB,DEC,DIVERSIFIED EN,ORD 1P,N,15000.0,3.0,10.0,932043.0,5317664.0,07/05/2021
STMM,F25T,LXI REIT PLC,GB00BYQ46T41,BYQ46T4,DE,SHRS,GBX,TP_14,TM_45,GB,LXI,LXI REIT,ORD 1P,N,15000.0,3.0,10.0,236341.0,3323362.0,23/12/2019
STMM,F25T,SIRIUS REAL ESTATE LD,GG00B1W3VF54,B1W3VF5,IE,SHRS,GBX,TP_14,TM_45,GG,SRE,SIRIUS R E.,ORD NPV,N,15000.0,3.0,10.0,504050.0,4125924.0,23/09/2019
STMM,F25T,NB PRIVATE EQUITY PARTNERS LD,GG00B1ZBD492,B28ZZX8,IE,SHRS,GBX,TP_14,TM_44,GG,NBPE,NB PRIV. EQTY,ORD USD0.01,N,750.0,3.0,10.0,4493.0,1082054.0,21/03/2022
STMM,F25T,JTC PLC,JE00BF4X3P53,BF4X3P5,IE,SHRS,GBX,TP_14,TM_45,JE,JTC,JTC PLC,ORD GBP0.01,N,2000.0,3.0,10.0,647088.0,2548950.0,16/11/2020
STMM,F25T,VIVO ENERGY PLC,GB00BDGT2M75,BDGT2M7,DE,SHRS,GBX,TP_14,TM_45,GB,VVO,VIVO ENERGY,ORD USD0.50,N,15000.0,3.0,10.0,21075110.0,4068979.0,24/09/2018
STMM,F25T,OXFORD BIOMEDICA PLC,GB00BDFBVT43,BDFBVT4,DE,SHRS,GBX,TP_14,TM_45,GB,OXB,OXFORD BIOMED.,ORD 50P,N,2000.0,3.0,10.0,112464.0,3426298.0,22/06/2020
STMM,F25T,TRITAX EUROBOX PLC,GB00BG382L74,BG382L7,DE,SHRS,GBX,TP_14,TM_45,GB,EBOX,TRITAX EURO. £,ORD EUR0.01 (GBP),N,20000.0,3.0,10.0,311086.0,3436591.0,01/10/2021
STMM,F25T,SMITHSON INVESTMENT TRUST PLC,GB00BGJWTR88,BGJWTR8,DE,SHRS,GBX,TP_14,TM_46,GB,SSON,SMITHSON INVEST,ORD 1P,N,1500.0,3.0,10.0,106505.0,11696313.0,24/12/2018
STMM,F25T,CHRYSALIS INVESTMENTS LIMITED,GG00BGJYPP46,BGJYPP4,IE,SHRS,GBX,TP_14,TM_45,GG,CHRY,CHRYSALIS INVES,ORD NPV,N,10000.0,3.0,10.0,340660.0,4117503.0,22/03/2021
STMM,F25T,AJ BELL PLC,GB00BFZNLB60,BFZNLB6,DE,SHRS,GBX,TP_14,TM_46,GB,AJB,AJ BELL,ORD GBP0.000125,N,7500.0,3.0,10.0,723794.0,4633266.0,18/03/2019
STMM,F25T,EDINBURGH WORLDWIDE INV TRUST PLC,GB00BHSRZC82,BHSRZC8,DE,SHRS,GBX,TP_14,TM_45,GB,EWI,EDIN.WWIDE INV,ORD 1P,N,10000.0,3.0,10.0,17979.0,5502539.0,07/05/2020
STMM,F25T,NETWORK INTERNATIONAL HOLDINGS PLC,GB00BH3VJ782,BH3VJ78,DE,SHRS,GBX,TP_14,TM_46,GB,NETW,NETWORK INTL,ORD 10P,N,7500.0,3.0,10.0,2717118.0,9122290.0,24/06/2019
STMM,F25T,HG CAPITAL TRUST PLC,GB00BJ0LT190,BJ0LT19,DE,SHRS,GBX,TP_14,TM_45,GB,HGT,HG CAPITAL,ORD 2.5P,N,5000.0,3.0,10.0,40405.0,3891798.0,28/05/2019
STMM,F25T,WATCHES OF SWITZERLAND GROUP PLC,GB00BJDQQ870,BJDQQ87,DE,SHRS,GBX,TP_14,TM_46,GB,WOSG,WATCHES SWITZ,ORD GBP0.0125,N,2000.0,3.0,10.0,3044796.0,13130938.0,23/09/2019
STMM,F25T,TRAINLINE PLC,GB00BKDTK925,BKDTK92,DE,SHRS,GBX,TP_14,TM_47,GB,TRN,TRAINLINE,ORD 1P,N,7500.0,3.0,10.0,3798606.0,12537108.0,23/09/2019
STMM,F25T,HELIOS TOWERS PLC,GB00BJVQC708,BJVQC70,DE,SHRS,GBX,TP_14,TM_46,GB,HTWS,HELIOS TOWERS,ORD 1P,N,20000.0,3.0,10.0,3118073.0,5304197.0,23/12/2019
STMM,F25T,NINETY ONE PLC,GB00BJHPLV88,BJHPLV8,DE,SHRS,GBX,TP_14,TM_46,GB,N91,NINETY ONE PLC,ORD £0.0001,N,7500.0,3.0,10.0,121542.0,2506913.0,16/03/2020
STMM,F25T,BYTES TECHNOLOGY GROUP PLC,GB00BMH18Q19,BMH18Q1,DE,SHRS,GBX,TP_14,TM_46,GB,BYIT,BYTES TECH,ORD GBP0.01,N,5000.0,3.0,10.0,329106.0,5089797.0,22/03/2021
STMM,F25T,ASTON MARTIN LAGONDA GLOBAL HOLDING,GB00BN7CG237,BN7CG23,DE,SHRS,GBX,TP_14,TM_47,GB,AML,ASTON MARTIN,ORD GBP0.10,N,2000.0,3.0,10.0,2532421.0,15621722.0,14/12/2020
STMM,F25T,DR. MARTENS PLC,GB00BL6NGV24,BL6NGV2,DE,SHRS,GBX,TP_14,TM_46,GB,DOCS,DR.MARTENS,ORD GBP0.01,N,10000.0,3.0,10.0,4086068.0,29076062.0,22/03/2021
STMM,F25T,MOONPIG GROUP PLC,GB00BMT9K014,BMT9K01,DE,SHRS,GBX,TP_14,TM_46,GB,MOON,MOONPIG GR,ORD 10P,N,10000.0,3.0,10.0,938467.0,7154156.0,21/06/2021
STMM,F25T,AUCTION TECHNOLOGY GROUP PLC,GB00BMVQDZ64,BMVQDZ6,DE,SHRS,GBX,TP_14,TM_45,GB,ATG,AUCTION TECH,ORD 0.01P,N,2000.0,3.0,10.0,1823602.0,7360670.0,21/06/2021
STMM,F25T,TRUSTPILOT GROUP PLC,GB00BNK9TP58,BNK9TP5,DE,SHRS,GBX,TP_14,TM_46,GB,TRST,TRUSTPILOT,ORD GBP0.01,N,15000.0,3.0,10.0,1429693.0,9955031.0,21/06/2021
STMM,F25T,ALLIANZ TECHNOLOGY TRUST PLC,GB00BNG2M159,BNG2M15,DE,SHRS,GBX,TP_14,TM_45,GB,ATT,ALLIANZ TECH,ORD 2.5P,N,7500.0,3.0,10.0,22499.0,3713564.0,04/05/2021
STMM,F25T,HARBOUR ENERGY PLC,GB00BMBVGQ36,BMBVGQ3,DE,SHRS,GBX,TP_14,TM_47,GB,HBR,HARBOUR ENERGY,ORD 0.002P,N,5000.0,3.0,10.0,1627204.0,19570215.0,06/08/2021
STMM,F25T,BALTIC CLASSIFIEDS GROUP PLC,GB00BN44P254,BN44P25,DE,SHRS,GBX,TP_14,TM_45,GB,BCG,BALTIC,ORD GBP0.01,N,7500.0,3.0,10.0,324415.0,1733909.0,28/09/2021
STMM,F25T,BRIDGEPOINT GROUP PLC,GB00BND88V85,BND88V8,DE,SHRS,GBX,TP_14,TM_46,GB,BPT,BRIDGEPOINT,ORD GBP0.00005,N,5000.0,3.0,10.0,1513578.0,35013084.0,20/09/2021
STMM,F25T,PETERSHILL PARTNERS PLC,GB00BL9ZF303,BL9ZF30,DE,SHRS,GBX,TP_14,TM_45,GB,PHLL,PETERSHILL,ORD USD0.01,N,7500.0,3.0,10.0,5744816.0,17738322.0,20/12/2021
GES1,GE10,RYANAIR HOLDINGS PLC,IE00BYTBXV33,BYTBY10,IE,SHRS,GBX,TP_39,TM_47,IE,0RYA,RYANAIR HLDG.,ORD EUR0.006 (CDI),N,500.0,1.0,10.0,85157573.0,38501839.0,20/12/2021
